FB	rho	time	Y	U	W	C
0	0.13125	552.3714788049806	0.8300735983072794	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	556.7333092282772	0.8300736031628863	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	561.1643764860752	0.830073604645985	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	565.6472558072469	0.8300736044226134	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	570.1489727315395	0.8300736035709566	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	579.142805134079	0.8300736153048286	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	597.8642336617238	0.8300736148965581	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	638.53431710672	0.8300736149419734	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	747.4705830720809	0.8300736149358504	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	1163.05800235542	0.830073614936393	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	3756.5552929654978	0.8300736149363761	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	29691.528199066273	0.8300736149363762	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	95500.0	0.8300736149363762	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
0	0.13125	Inf	0.8300736149363762	0.4164402986838794	6.325002836555198	0.19739104244839858	NaN
