mY	FbR_Y	FbR_A	FbR_B	FbR_C	FbR_U	FbR_Us	FbD_Y	FbD_A	FbD_B	FbD_C	FbD_U	FbD_Us	NfR_Y	NfR_A	NfR_B	NfR_C	NfR_U	NfR_Us	NfD_Y	NfD_A	NfD_B	NfD_C	NfD_U	NfD_Us	CoRa(mY)
0.5011872336272722	9.823323160821268	0.0006969917686901889	0.9392695804700999	3.379303008231309	2.156011716160242	97.84398828383975	9.837385719379217	0.0006962498746320188	0.9857916841860718	3.379303750125367	2.0562839527675627	97.94371604723243	9.823323160821232	0.0006969917686901889	0.9392695804701034	3.379303008231309	2.156011716160234	97.84398828383975	10.314489318862313	0.0006969917686901889	0.9392695804701018	3.379303008231309	2.156011716160238	97.84398828383975	0.029319932196016543
0.6309573444801932	9.887999049873326	0.0006937608437908567	1.1797403414590364	3.3793062391562088	1.723856461932681	98.27614353806733	9.90128532074047	0.0006931571535727853	1.2380345568165807	3.3793068428464266	1.643974063962133	98.35602593603787	9.887999049873324	0.0006937608437908567	1.1797403414590366	3.3793062391562088	1.723856461932681	98.27614353806733	10.38239900236698	0.0006937608437908567	1.1797403414590375	3.3793062391562088	1.7238564619326793	98.27614353806733	0.027521417226733947
0.7943282347242815	9.950221922137384	0.0006911200103574795	1.4809237056238789	3.379308879989642	1.3779245953847172	98.62207540461527	9.96337978287501	0.0006906224325825859	1.5538848591535857	3.379309377567417	1.3140444948208918	98.68595550517912	9.950221922137475	0.0006911200103574795	1.4809237056238653	3.3793088799896416	1.3779245953847299	98.62207540461527	10.447733018244344	0.0006911200103574795	1.480923705623866	3.379308879989642	1.3779245953847292	98.62207540461527	0.027085274942877165
1.0	10.013033839373819	0.0006889291279250673	1.8576745809467579	3.3793110708720744	1.1014337223311201	98.89856627766888	10.026707524863408	0.0006885113459844915	1.948863748720621	3.3793114886540145	1.050416978795214	98.94958302120479	10.013033839373788	0.0006889291279250671	1.8576745809467639	3.379311070872074	1.1014337223311168	98.89856627766888	10.513685531342512	0.0006889291279250671	1.857674580946758	3.3793110708720744	1.1014337223311201	98.89856627766888	0.027969922168949626
1.2589254117941673	10.079503147494732	0.0006870726518345252	2.328227540222237	3.3793129273481655	0.8807077336252062	99.11929226637479	10.094356690883968	0.000686712753989306	2.442001610713172	3.37931328724601	0.8400053127658869	99.1599946872341	10.079503147494753	0.0006870726518345252	2.3282275402222323	3.379312927348165	0.880707733625208	99.11929226637479	10.583478304869464	0.0006870726518345252	2.328227540222238	3.3793129273481655	0.8807077336252058	99.11929226637479	0.030181364110922527
1.5848931924611136	10.152835409756982	0.000685453676867657	2.914834382748806	3.3793145463231316	0.7046606675993213	99.29533933240067	10.169576149041804	0.0006851330477937403	3.0564890485718266	3.379314866952205	0.6722119654892742	99.3277880345107	10.152835409757033	0.000685453676867657	2.9148343827487913	3.3793145463231316	0.7046606675993249	99.29533933240067	10.66047718024488	0.000685453676867657	2.9148343827487926	3.3793145463231316	0.7046606675993246	99.29533933240067	0.033767367555963164
1.9952623149688797	10.236483717426701	0.0006839891122628354	3.6444580955547936	3.3793160108877367	0.5643434452048475	99.43565655479514	10.25588535322738	0.0006836915340694008	3.8203800021884082	3.37931630846593	0.5384886370895944	99.46151136291041	10.236483717426676	0.0006839891122628354	3.644458095554802	3.3793160108877367	0.5643434452048461	99.43565655479514	10.748307903298024	0.0006839891122628354	3.644458095554798	3.3793160108877367	0.5643434452048468	99.43565655479514	0.03881003415526067
2.5118864315095806	10.33425575517542	0.0006826057703086695	4.549498004626265	3.37931739422969	0.4525555450315989	99.5474444549684	10.357180316626604	0.000682316695323051	4.767318993025425	3.3793176833046763	0.4319613834134334	99.56803861658658	10.334255755175398	0.0006826057703086694	4.549498004626274	3.3793173942296906	0.452555545031598	99.5474444549684	10.850968542934162	0.0006826057703086694	4.549498004626277	3.3793173942296906	0.45255554503159773	99.5474444549684	0.04541593887517868
3.1622776601683804	10.450414215014405	0.000681237213396256	5.66850729889129	3.3793187627866033	0.36351822552810725	99.6364817744719	10.477832084163008	0.000680943182802072	5.937250768567793	3.379319056817197	0.34711615008970076	99.65288384991031	10.450414215014435	0.000681237213396256	5.6685072988912735	3.3793187627866033	0.3635182255281083	99.63648177447189	10.972934925765161	0.000681237213396256	5.668507298891272	3.3793187627866033	0.3635182255281084	99.63648177447189	0.05370303450897451
3.9810717055349727	10.589766174004675	0.0006798212555394601	7.046851220522916	3.3793201787444604	0.29260318961875603	99.70739681038123	10.622773133550494	0.0006795094472675056	7.377058380935125	3.3793204905527316	0.27953828256273316	99.72046171743727	10.589766174004689	0.0006798212555394601	7.046851220522908	3.37932017874446	0.2926031896187564	99.70739681038123	11.11925448270491	0.0006798212555394601	7.046851220522915	3.37932017874446	0.2926031896187561	99.70739681038123	0.06378387904804475
